INFO  2021-09-01 09:49:25,046 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 13:32:34,568 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 13:32:34,582 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 13:32:34,684 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 13:32:34,738 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 13:32:34,854 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 13:32:34,895 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 13:32:35,024 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 13:32:35,044 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 13:32:35,143 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 13:33:33,886 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2021-09-01 13:33:34,005 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2021-09-01 13:33:34,028 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2021-09-01 13:33:34,311 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2021-09-01 13:33:34,487 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 13:33:34,585 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 13:33:34,608 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 13:33:34,717 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 13:33:34,774 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 13:33:34,892 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 13:33:34,925 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 13:33:35,047 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 13:33:35,073 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 13:33:35,176 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:09,919 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodStart
INFO  2021-09-01 13:37:10,074 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodFinish
INFO  2021-09-01 13:37:10,105 MappingDataService::? - SaveSpecimenMappingData : MethodStart
INFO  2021-09-01 13:37:10,384 MappingDataService::? - SaveSpecimenMappingData : MethodFinish
INFO  2021-09-01 13:37:10,527 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 13:37:10,631 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 13:37:10,646 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:10,747 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:10,761 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:10,877 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:10,909 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:11,032 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:11,048 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:11,149 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:30,129 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodStart
INFO  2021-09-01 13:37:30,248 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodFinish
INFO  2021-09-01 13:37:30,287 MappingDataService::? - SaveSpecimenMappingData : MethodStart
INFO  2021-09-01 13:37:30,543 MappingDataService::? - SaveSpecimenMappingData : MethodFinish
INFO  2021-09-01 13:37:30,679 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 13:37:30,774 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 13:37:30,797 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:30,903 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:30,921 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:31,036 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:31,060 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:31,183 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 13:37:31,204 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 13:37:31,304 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 13:38:44,577 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodStart
INFO  2021-09-01 13:38:44,690 MappingDataService::? - GetSpecimenMappingDataWithModel : MethodFinish
INFO  2021-09-01 13:38:44,718 MappingDataService::? - SaveSpecimenMappingData : MethodStart
INFO  2021-09-01 13:38:44,968 MappingDataService::? - SaveSpecimenMappingData : MethodFinish
INFO  2021-09-01 13:38:45,122 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 13:38:45,220 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 13:38:45,277 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 13:38:45,395 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 13:38:45,413 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 13:38:45,528 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 13:38:45,546 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 13:38:45,673 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 13:38:45,708 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 13:38:45,809 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 13:41:36,305 MappingDataService::? - GetOrganismMappingData : MethodStart
INFO  2021-09-01 13:41:36,450 MappingDataService::? - GetOrganismMappingData : MethodFinish
INFO  2021-09-01 13:46:38,767 MappingDataService::? - GetWHONetMappingData : MethodStart
INFO  2021-09-01 13:46:39,039 MappingDataService::? - GetWHONetMappingData : MethodFinish
INFO  2021-09-01 14:00:49,061 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 14:00:50,224 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 14:00:50,309 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 14:00:50,455 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 14:00:50,495 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 14:00:50,668 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 14:00:50,708 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 14:00:50,856 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 14:00:50,888 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 14:00:51,028 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 14:18:15,739 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2021-09-01 14:18:16,875 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2021-09-01 14:18:21,393 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 14:18:21,520 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 14:19:13,788 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2021-09-01 14:19:13,924 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2021-09-01 14:19:25,310 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 14:19:25,412 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 14:20:51,077 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2021-09-01 14:20:51,205 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2021-09-01 15:09:52,371 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:09:53,507 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:22:08,892 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:22:10,040 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:22:10,316 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:22:10,443 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 15:22:42,447 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:22:42,571 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:22:42,747 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:22:42,847 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 15:25:39,080 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:25:39,181 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:25:39,394 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:25:39,492 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 15:25:49,125 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-09-01 15:25:49,265 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-09-01 15:25:52,603 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:25:52,698 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:25:52,718 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:25:52,820 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 15:25:52,842 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 15:25:52,962 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 15:25:52,986 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 15:25:53,117 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 15:25:53,152 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 15:25:53,266 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:04,125 MappingDataService::? - GetWHONetMappingData : MethodStart
INFO  2021-09-01 15:26:04,302 MappingDataService::? - GetWHONetMappingData : MethodFinish
INFO  2021-09-01 15:26:27,702 MappingDataService::? - GetWHONetMappingDataWithModel : MethodStart
INFO  2021-09-01 15:26:27,811 MappingDataService::? - GetWHONetMappingDataWithModel : MethodFinish
INFO  2021-09-01 15:26:27,846 MappingDataService::? - SaveWHONetMappingData : MethodStart
INFO  2021-09-01 15:26:28,252 MappingDataService::? - SaveWHONetMappingData : MethodFinish
INFO  2021-09-01 15:26:28,429 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:26:28,527 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:26:28,543 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:28,639 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:28,660 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:28,770 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:28,795 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:28,914 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:28,939 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:29,039 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:32,315 MappingDataService::? - SaveMappingData : MethodStart
INFO  2021-09-01 15:26:32,548 MappingDataService::? - SaveMappingData : MethodFinish
INFO  2021-09-01 15:26:32,677 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:26:32,772 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:26:32,787 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:32,896 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:32,937 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:33,054 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:33,090 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:33,214 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:33,253 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:33,354 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-01 15:26:50,632 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:26:50,737 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:26:50,904 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:26:51,004 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 15:29:41,897 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 15:29:41,992 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 15:29:42,203 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 15:29:42,300 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 16:07:42,820 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 16:07:43,961 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 16:07:45,086 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 16:07:45,223 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 16:13:16,131 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 16:13:16,320 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 16:13:17,390 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 16:13:17,547 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 16:30:53,991 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 16:30:55,107 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 16:30:55,410 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 16:30:55,565 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 16:31:33,732 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-01 16:31:33,877 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-01 16:31:34,103 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-01 16:31:34,208 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-01 16:32:37,758 MappingDataService::? - GetMappingDataById : MethodStart
