INFO  2021-09-30 09:10:36,827 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 09:22:19,390 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 09:22:19,454 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 09:22:19,602 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 09:22:19,663 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 09:22:19,845 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 09:22:19,922 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 09:22:20,026 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 09:22:20,076 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 09:22:20,313 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 09:22:20,453 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 09:22:20,598 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 09:22:20,699 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 09:22:20,897 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 09:22:20,984 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 09:22:21,145 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 09:22:21,224 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 09:22:21,367 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 09:31:38,696 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 09:31:41,115 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 09:31:41,285 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 09:31:41,500 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 09:31:41,637 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 09:31:41,889 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 09:31:42,069 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 09:31:42,256 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 09:31:42,402 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 09:31:42,563 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 09:38:26,871 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 09:38:27,142 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 09:38:27,321 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 09:38:27,463 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 09:38:27,554 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 09:38:27,690 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 09:38:27,777 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 09:38:27,944 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 09:38:28,021 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 09:38:28,154 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 09:41:59,778 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 09:42:02,497 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 09:42:02,723 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 09:42:02,960 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 09:42:03,104 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 09:42:03,407 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 09:42:03,539 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 09:42:03,746 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 09:42:03,865 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 09:42:04,036 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 09:43:38,518 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 09:43:38,652 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 09:43:38,784 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 09:43:38,919 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 09:43:39,027 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 09:43:39,171 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 09:43:39,248 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 09:43:39,420 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 09:43:39,481 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 09:43:39,613 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 09:54:56,726 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 09:54:58,887 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 09:55:03,755 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 09:55:03,917 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 09:55:04,052 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 09:55:04,281 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 09:55:04,429 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 09:55:04,609 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 09:55:04,744 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 09:55:04,894 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 10:01:09,113 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 10:01:11,594 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 10:01:23,044 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 10:01:23,215 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 10:01:26,085 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 10:01:26,285 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 10:01:28,469 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 10:01:28,641 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 10:01:30,246 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 10:01:30,431 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 10:02:53,952 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 10:02:54,088 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 10:02:56,867 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 10:02:56,988 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 10:02:57,084 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 10:02:57,226 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 10:02:57,304 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 10:02:57,475 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 10:02:57,536 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 10:02:57,670 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 10:11:34,589 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 10:11:37,137 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 10:11:37,319 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 10:11:37,490 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 10:11:37,616 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 10:11:37,843 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 10:11:37,967 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 10:11:38,145 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 10:11:38,304 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 10:11:38,443 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 10:13:25,869 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 10:13:26,005 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 10:13:26,133 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 10:13:26,264 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 10:13:26,349 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 10:13:26,482 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 10:13:26,572 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 10:13:26,732 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 10:13:26,832 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 10:13:26,960 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 10:16:51,343 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 10:16:52,523 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 10:16:52,612 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 10:16:52,748 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 10:16:52,823 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 10:16:53,000 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 10:16:53,102 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 10:16:53,255 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 10:16:53,348 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 10:16:53,467 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 10:20:05,527 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 10:20:05,641 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 10:20:05,680 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 10:20:05,798 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 10:20:05,871 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 10:20:06,026 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 10:20:06,068 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 10:20:06,207 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 10:20:06,284 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 10:20:06,395 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 12:21:28,082 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-09-30 12:21:29,396 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-09-30 13:16:44,035 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 13:16:45,256 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 13:16:45,363 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 13:16:45,529 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 13:16:45,605 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 13:16:45,765 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 13:16:45,822 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 13:16:45,965 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 13:16:46,015 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 13:16:46,147 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 13:18:07,639 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodStart
INFO  2021-09-30 13:18:07,793 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodFinish
INFO  2021-09-30 13:18:07,882 MappingDataService::? - SaveWardTypeMappingData : MethodStart
INFO  2021-09-30 13:18:08,337 MappingDataService::? - SaveWardTypeMappingData : MethodFinish
INFO  2021-09-30 13:18:08,599 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 13:18:08,712 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 13:18:08,762 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 13:18:08,891 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 13:18:08,931 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 13:18:09,055 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 13:18:09,143 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 13:18:09,282 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 13:18:09,326 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 13:18:09,442 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 13:19:45,993 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-09-30 13:19:46,163 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-09-30 13:19:48,359 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 13:19:48,469 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 13:19:48,509 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 13:19:48,627 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2021-09-30 13:19:48,667 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2021-09-30 13:19:48,789 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2021-09-30 13:19:48,827 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2021-09-30 13:19:48,981 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2021-09-30 13:19:49,055 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2021-09-30 13:19:49,177 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2021-09-30 13:20:14,633 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-09-30 13:20:14,742 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-09-30 13:20:19,740 MappingDataService::? - GetMappingList : MethodStart
INFO  2021-09-30 13:20:19,846 MappingDataService::? - GetMappingList : MethodFinish
INFO  2021-09-30 13:51:07,396 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2021-09-30 13:51:08,732 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2021-09-30 13:51:09,293 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2021-09-30 13:51:09,533 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
