INFO  2022-06-06 14:31:58,662 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-06 15:46:37,249 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:37,286 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:37,384 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:43,151 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodStart
INFO  2022-06-06 15:46:43,248 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodFinish
INFO  2022-06-06 15:46:43,282 MappingDataService::? - SaveWardTypeMappingData : MethodStart
INFO  2022-06-06 15:46:43,512 MappingDataService::? - SaveWardTypeMappingData : MethodFinish
INFO  2022-06-06 15:46:43,692 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-06 15:46:43,792 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-06 15:46:43,821 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:43,921 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:43,952 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:44,062 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:44,101 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:44,229 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:44,266 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:44,366 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:50,323 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodStart
INFO  2022-06-06 15:46:50,419 MappingDataService::? - GetWardTypeMappingDataWithModel : MethodFinish
INFO  2022-06-06 15:46:50,450 MappingDataService::? - SaveWardTypeMappingData : MethodStart
INFO  2022-06-06 15:46:50,677 MappingDataService::? - SaveWardTypeMappingData : MethodFinish
INFO  2022-06-06 15:46:50,851 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-06 15:46:50,949 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-06 15:46:50,985 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:51,082 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:51,110 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:51,219 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:51,253 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:51,387 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:51,429 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:51,528 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:55,284 MappingDataService::? - SaveMappingData : MethodStart
INFO  2022-06-06 15:46:55,514 MappingDataService::? - SaveMappingData : MethodFinish
INFO  2022-06-06 15:46:55,688 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-06 15:46:55,783 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-06 15:46:55,856 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:55,958 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:55,988 MappingDataService::? - GetSpecimenMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:56,098 MappingDataService::? - GetSpecimenMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:56,165 MappingDataService::? - GetOrganismMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:56,294 MappingDataService::? - GetOrganismMappingListWithModel : MethodFinish
INFO  2022-06-06 15:46:56,329 MappingDataService::? - GetWardTypeMappingListWithModel : MethodStart
INFO  2022-06-06 15:46:56,431 MappingDataService::? - GetWardTypeMappingListWithModel : MethodFinish
INFO  2022-06-06 15:47:14,026 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-06-06 15:47:14,124 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-06-06 15:47:14,458 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 15:47:14,556 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 17:44:14,077 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-06 17:44:15,358 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-06 17:44:15,719 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 17:44:15,886 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 17:47:34,961 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-06 17:47:35,093 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-06 17:47:35,374 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 17:47:35,482 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 17:47:51,245 MappingDataService::? - GetMappingDataById : MethodStart
INFO  2022-06-06 17:47:51,348 MappingDataService::? - GetMappingDataById : MethodFinish
INFO  2022-06-06 17:47:51,695 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 17:47:51,799 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 17:48:18,391 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-06-06 17:48:18,524 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-06-06 17:48:18,803 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 17:48:18,909 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
INFO  2022-06-06 17:49:30,929 MappingDataService::? - GetMappingDataActiveWithModel : MethodStart
INFO  2022-06-06 17:49:31,030 MappingDataService::? - GetMappingDataActiveWithModel : MethodFinish
INFO  2022-06-06 17:49:31,263 MappingDataService::? - GetWHONetMappingListWithModel : MethodStart
INFO  2022-06-06 17:49:31,370 MappingDataService::? - GetWHONetMappingListWithModel : MethodFinish
